prĕtĭum, ii, n. |4|prĕtĭum|prĕtĭ||
Prĭămus, i, m. |1|Prĭămus|Prĭăm||
Prĭāpus, i, m. |1|Prĭāpus|Prĭāp||
prīdem, adv. |30|prīdĕm|||
prīdĭē, ,adv. |30|prīdĭē|||
prīmānus, i, m. |1|prīmānus|prīmān||
prīmĭgĕnĭus, a, um |11|prīmĭgĕnĭus|prīmĭgĕnĭ|prīmĭgĕnĭĭōr|prīmĭgĕnĭīssĭm
prīmĭpīlāris, is, m. |6|prīmĭpīlārĭs|prīmĭpīlār||
prīmĭpīlus, i, m. |1|prīmĭpīlus|prīmĭpīl||
prīmĭtīvus, a, um |11|prīmĭtīvus|prīmĭtīv|prīmĭtīvĭōr|prīmĭtīvīssĭm
prīmĭtūs, adv. |30|prīmĭtūs|||
prīmōgĕnĭtus, a, um |11|prīmōgĕnĭtus|prīmōgĕnĭt|prīmōgĕnĭtĭōr|prīmōgĕnĭtīssĭm
prīmordĭum, i, n. |4|prīmōrdĭum|prīmōrdĭ||
prīmōris, e |14|prīmōrĭs|prīmōr|prīmōrĭōr|prīmōrīssĭm
prīmō, adv. |30|prīmō|||
prīmumdum, adv. |30|prīmūmdŭm|||
prīmum, adv. |30|prīmŭm|||
prīmus, a, um |11|prīmus|prīm|prĭĭōr|prīmīssĭm
princeps, ipis, n. m. et adj. |15|prīncēps|prīncĭp|prīncĭpĭōr|prīncĭpīssĭm
princĭpālĭter, adv. |30|prīncĭpālĭtĕr|||
princĭpātus, us, m. |9|prīncĭpātus|prīncĭpāt||
princĭpĭum, ii, n. |4|prīncĭpĭum|prīncĭpĭ||
prĭor, oris |15|prĭŏr|prĭōr|prĭōrĭōr|prĭōrīssĭm
priscus, a, um |11|prīscus|prīsc|prīscĭōr|prīscīssĭm
Priscus, , i |1|Prīscus|Prīsc||
pristīnus, a, um |11|prīstīnus|prīstīn|prīstīnĭōr|prīstīnīssĭm
prĭusquam, + subj. |30|prĭūsquăm|||
prĭŭs, inv. |30|prĭŭs|||
prīvātim, adv. |30|prīvātĭm|||
prīvātus, a, um |11|prīvātus|prīvāt|prīvātĭōr|prīvātīssĭm
prīvignus, i, m. |1|prīvīgnus|prīvīgn||
prīvo, as, are |17|prīvo|prīv|prīvāv|prīvāt
prŏăvus, i, m. |1|prŏăvus|prŏăv||
prŏbē, adv. |30|prŏbē|||
prŏbĭtās, atis, f. |5|prŏbĭtās|prŏbĭtāt||
prŏbo, as, are |17|prŏbo|prŏb|prŏbāv|prŏbāt
prŏbrōsus, a, um |11|prō̆brōsus|prō̆brōs|prō̆brōsĭōr|prō̆brōsīssĭm
prŏbrum, i, n |4|prō̆brum|prō̆br||
prŏbus, a, um |11|prŏbus|prŏb|prŏbĭōr|prŏbīssĭm
prŏcax, acis |14|prŏcāx|prŏcāc|prŏcācĭōr|prŏcācīssĭm
Prŏca, ae, m. |0|Prŏca|Prŏc||
prōcēdo, is, ere, cessi, cessum |19|prōcēdo|prōcēd|prōcēss|prōcēss
prŏcella, ae, f. |0|prŏcēlla|prŏcēll||
prŏcĕrēs, um, m. pl. |5|prŏcĕrēs|prŏcĕr||
prōcērĭtās, atis, f. |5|prōcērĭtās|prōcērĭtāt||
prōcērus, a, um |11|prōcērus|prōcēr|prōcērĭōr|prōcērīssĭm
prōcīdo, is, ere, di, - |19|prōcīdo|prōcīd|prōcīd|
Procillus, i, m. |1|Procīllus|Procīll||
prōcinctus, a, um |11|prōcīnctus|prōcīnct|prōcīnctĭōr|prōcīnctīssĭm
prōcinctus, us, m. |9|prōcīnctus|prōcīnct||
proclāmo, as, are |17|prō̆clāmo|prō̆clām|prō̆clāmāv|prō̆clāmāt
prōclīvis, e |14|prōclīvĭs|prōclīv|prōclīvĭōr|prōclīvīssĭm
prōconsŭlāris, e |14|prōcōnsŭlārĭs|prōcōnsŭlār|prōcōnsŭlārĭōr|prōcōnsŭlārīssĭm
prōconsŭl, is, m. |5|prōcōnsŭl|prōcōnsŭl||
prōcrĕo, as, are |17|prōcrĕo|prōcrĕ|prōcrĕāv|prōcrĕāt
Proculeia, ae, f. |0|Proculēja|Proculĕi||
Prŏcŭlēius, i, m. |1|Prŏcŭlējus|Prŏcŭlēi||
Prŏcŭlus, i, m. |1|Prŏcŭlus|Prŏcŭl||
prŏcul, adv. |30|prŏcŭl|||
prōcumbo, is, ere, cubui, cubitum |19|prōcūmbo|prōcūmb|prōcŭbŭ|prōcŭbĭt
prōcūrātĭo, ionis, f. |5|prōcūrātĭō̆|prōcūrātĭōn||
prōcūrātor, oris, m. |5|prōcūrātŏr|prōcūrātōr||
prōcūro, as, are |17|prōcūro|prōcūr|prōcūrāv|prōcūrāt
prōcurro, is, ere, curri (cucurri), cursum |19|prōcūrro|prōcūrr|prōcūrr|prōcūrs
prŏcus, i, m. |1|prŏcus|prŏc||
prōdĕo, is, ire, prodii, proditum |23|prōdĕo|prōd|prōdĭ|prōdĭt
prōdīco, is, ere, dixi, dictum |19|prōdīco|prōdīc|prōdīx|prōdīct
prōdĭgĭum, ii, n. |4|prōdĭgĭum|prōdĭgĭ||
prōdĭgus, a, um |11|prōdĭgus|prōdĭg|prōdĭgĭōr|prōdĭgīssĭm
prōdĭtĭo, onis, f. |5|prōdĭtĭō̆|prōdĭtĭōn||
prōdĭtor, oris, m. |5|prōdĭtŏr|prōdĭtōr||
prōdo, is, ere, didi, ditum |19|prōdo|prōd|prōdĭd|prōdĭt
prōdūco, is, ere, duxi, ductum |19|prōdūco|prōdūc|prōdūx|prōdūct
proelĭātor, oris, m. |5|prōelĭātŏr|prōelĭātōr||
proelĭor, aris, ari |24|prōelĭor|prōelĭ||prōelĭāt
proelĭum, ii, n. |4|prōelĭum|prōelĭ||
prŏfāno, as, are |17|prŏfāno|prŏfān|prŏfānāv|prŏfānāt
prŏfānus, a, um |11|prŏfānus|prŏfān|prŏfānĭōr|prŏfānīssĭm
prŏfectĭo, ionis, f. |5|prŏfēctĭō̆|prŏfēctĭōn||
prŏfectō, inv. |30|prŏfēctō|||
prōfĕro, fers, ferre, tuli, latum |19|prōfĕro|prōfĕr|prōtŭl|prōlāt
prŏfessĭo, ionis, f. |5|prŏfēssĭō̆|prŏfēssĭōn||
prŏfessōrĭus, a, um |11|prŏfēssōrĭus|prŏfēssōrĭ|prŏfēssōrĭĭōr|prŏfēssōrĭīssĭm
prōfĭcĭo, is, ere, feci, fectum |20|prōfĭcĭo|prōfĭc|prōfēc|prōfēct
prŏfĭciscor, eris, i, fectus sum |26|prŏfĭcīscor|prŏfĭcīsc||prŏfēct
prŏfĭtĕor, eris, eri, fessus sum |25|prŏfĭtĕor|prŏfĭt||prŏfēss
prōflīgo, as, are |17|prōflīgo|prōflīg|prōflīgāv|prōflīgāt
prōflŭo, is, ere, fluxi, fluxum |19|prōflŭo|prōflŭ||
prōflŭvĭum, ii, n. |4|prōflŭvĭum|prōflŭvĭ||
prŏfor, aris, ari |24|prŏfor|prŏf||prŏfāt
prŏfŭgĭo, is, ere, profugi, profugitum |20|prŏfŭgĭo|prŏfŭg|prŏfūg|prŏfŭgĭt
prŏfŭgus, a, um |11|prŏfŭgus|prŏfŭg|prŏfŭgĭōr|prŏfŭgīssĭm
prō̆fundo, is, ere, fudi, fusum |19|prō̆fūndo|prō̆fūnd|prō̆fūd|prō̆fūs
prŏfundum, i, n. |4|prŏfūndum|prŏfūnd||
prŏfundus, a, um |11|prŏfūndus|prŏfūnd|prŏfūndĭōr|prŏfūndīssĭm
prŏfūsus, a, um |11|prŏfūsus|prŏfūs|prŏfūsĭōr|prŏfūsīssĭm
prōgĕnĭes, ei, f. |10|prōgĕnĭes|prōgĕnĭ||
prōgĕro, is, ere, gessi, gestum |19|prōgĕro|prōgĕr|prōgēss|prōgēst
prōgigno, is, ere, genui, genitum |19|prōgīgno|prōgīgn|prōgĕnŭ|prōgĕnĭt
prōgnātus, a, um |11|prōgnātus|prōgnāt|prōgnātĭōr|prōgnātīssĭm
prōgrĕdĭor, eris, i, gressus sum |27|prōgrĕdĭor|prōgrĕd||prōgrēss
prŏhĭbĕo, es, ere, bui, bitum |18|prŏhĭbĕo|prŏhĭb|prŏhĭbŭ|prŏhĭbĭt
prŏhĭbĭtōrĭus, a, um |11|prŏhĭbĭtōrĭus|prŏhĭbĭtōrĭ|prŏhĭbĭtōrĭĭōr|prŏhĭbĭtōrĭīssĭm
prŏhinc, conj. |30|prŏhīnc|||
prōĭcĭo, is, ere, ieci, iectum |20|prōĭcĭo|prōĭc|prōjēc|prōjēct
prŏindē, adv. |30|prŏīndē|||
prōjĭcĭo, cf. proicio|20|prōjĭcĭo|prōjĭc|prōjēc|prōjēct
prōlābor, eris, i, lapsus sum |26|prōlābor|prōlāb||prōlāps
prōlāto, as, are |17|prōlāto|prōlāt|prōlātāv|prōlātāt
prōlecto, as, are |17|prōlēcto|prōlēct|prōlēctāv|prōlēctāt
prōles, is, f. |6|prōlēs|prōl||
prōlĭcĭo, is, ere |20|prōlĭcĭo|prōlĭc||
prōlixus, a, um |11|prōlīxus|prōlīx|prōlīxĭōr|prōlīxīssĭm
prōlŭbĭum, ii, n. |4|prōlŭbĭum|prōlŭbĭ||
prōmĕrĕo, es, ere, merui, meritum |18|prōmĕrĕo|prōmĕr|prōmĕrŭ|prōmĕrĭt
Prŏmēthēus, i, m. |1|Prŏmēthēus|Prŏmēthē||
prōmĭco, as, are |17|prōmĭco|prōmĭc|prōmĭcāv|prōmĭcāt
prōmĭnens, entis |14|prōmĭnēns|prōmĭnēnt|prōmĭnēntĭōr|prōmĭnēntīssĭm
prōmiscē, prōmiscē ou prōmiscŭē, adv. |30|prōmīscē|||
prōmiscŭē, cf. promisce|30|prōmīscŭē|||
prōmiscus, a, um |11|prōmīscus|prōmīsc|prōmīscĭōr|prōmīscīssĭm
prōmiscŭus, a, um |11|prōmīscŭus|prōmīscŭ|prōmīscŭĭōr|prōmīscŭīssĭm
prōmissĭo, ionis, f. |5|prōmīssĭō̆|prōmīssĭōn||
prōmissum, i, n. |4|prōmīssum|prōmīss||
prōmissus, a, um |11|prōmīssus|prōmīss|prōmīssĭōr|prōmīssīssĭm
prōmitto, is, ere, misi, missum |19|prōmītto|prōmītt|prōmīs|prōmīss
prōmōvĕo, es, ere, moui, motum |18|prōmōvĕo|prōmōv|prōmōv|prōmōt
prōmo, is, ere, prompsi, promptum |19|prōmo|prōm|prōmps|prōmpt
promptārius, a, um |11|prōmptārĭus|prōmptāri|prōmptārĭĭōr|prōmptārĭīssĭm
promptiŭs, adv. |30|prōmptĭŭs|||
promptus, a, um |11|prōmptus|prōmpt|prōmptĭōr|prōmptīssĭm
prōmulgo, as, are |17|prōmūlgo|prōmūlg|prōmūlgāv|prōmūlgāt
prōmuntŭrĭum, i, n. |4|prōmūntŭrĭum|prōmūntŭrĭ||
prŏnĕpos, otis, f. |5|prŏnĕpos|prŏnĕpōt||
prōnŭba, ae, f. |0|prōnŭba|prōnŭb||
prōnuntĭo, as, are |17|prōnūntĭo|prōnūntĭ|prōnūntĭāv|prōnūntĭāt
prōnus, a, um |11|prōnus|prōn|prōnĭōr|prōnīssĭm
prŏoemĭum, i, n. |4|prŏōemĭum|prŏōemĭ||
prō̆pāgo, as, are |17|prō̆pāgo|prō̆pāg|prō̆pāgāv|prō̆pāgāt
prō̆pāgō, inis, f. |5|prō̆pāgō|prō̆pāgĭn||
prōpălam, adv. |30|prōpălăm|||
prōpătŭlō, abl. n. de propatulus |30|prōpătŭlō|||
prōpello, is, ere, puli, pulsum |19|prōpēllo|prōpēll|prōpŭl|prōpūls
prŏpĕmŏdum, adv. |30|prŏpĕmŏdŭm|||
prŏpĕrē, adv. |30|prŏpĕrē|||
prŏpĕro, as, are |17|prŏpĕro|prŏpĕr|prŏpĕrāv|prŏpĕrāt
Prŏpertĭus, i, m. |1|Prŏpērtĭus|Prŏpērtĭ||
prŏpĕrus, a, um |11|prŏpĕrus|prŏpĕr|prŏpĕrĭōr|prŏpĕrīssĭm
prōpexus, a, um |11|prōpēxus|prōpēx|prōpēxĭōr|prōpēxīssĭm
prŏpĕ, adv. près, presque ; prép + acc. |30|prŏpĕ|||
prŏpīno, as, are |17|prŏpīno|prŏpīn|prŏpīnāv|prŏpīnāt
prŏpinquĭtās, atis, f. |5|prŏpīnquĭtās|prŏpīnquĭtāt||
prŏpinquo, as, are |17|prŏpīnquo|prŏpīnqu|prŏpīnquāv|prŏpīnquāt
prŏpinquus, a, um |11|prŏpīnquus|prŏpīnqu|prŏpĭĭōr|prōxĭm
prŏpĭtĭo, as, are |17|prŏpĭtĭo|prŏpĭtĭ|prŏpĭtĭāv|prŏpĭtĭāt
prŏpĭtĭus, a, um |11|prŏpĭtĭus|prŏpĭtĭ|prŏpĭtĭĭōr|prŏpĭtĭīssĭm
prŏpĭŭs, adv., comparatif de prope |30|prŏpĭŭs|||
prōpōno, is, ere, posui, positum |19|prōpōno|prōpōn|prōpŏsŭ|prōpŏsĭt
Prŏpontis, idis, f. |5|Prŏpōntĭs|Prŏpōntĭd||
prōpŏsĭtum, i, n. |4|prōpŏsĭtum|prōpŏsĭt||
prōpraetor, oris, m. |5|prōprāetŏr|prōprāetōr||
proprĭĕtās, atis, f. |5|prō̆prĭĕtās|prō̆prĭĕtāt||
proprĭus, a, um |11|prō̆prĭus|prō̆prĭ|prō̆prĭĭōr|prō̆prĭīssĭm
proptĕrĕā, adv. |30|prōptĕrĕā|||
propter, prép + acc. |30|prōptĕr|||
prōpugnātor, oris, m. |5|prōpūgnātŏr|prōpūgnātōr||
prōpugno, as, are |17|prōpūgno|prōpūgn|prōpūgnāv|prōpūgnāt
prōpulso, as, are |17|prōpūlso|prōpūls|prōpūlsāv|prōpūlsāt
prōra, ae, f. |0|prōra|prōr||
prōrēpo, is, ere, repsi, reptum |19|prōrēpo|prōrēp|prōrēps|prōrēpt
prōrĭpĭo, is, ere, ripui, reptum |20|prōrĭpĭo|prōrĭp|prōrĭpu|
prōrŏgo, as, are |17|prōrŏgo|prōrŏg|prōrŏgāv|prōrŏgāt
Prorsa, ae, f. |0|Prōrsa|Prōrs||
prorsum, adv. |30|prōrsŭm|||
prorsŭs, adv. |30|prōrsŭs|||
prōrumpo, is, ere, rupi, ruptum |19|prōrūmpo|prōrūmp|prōrūp|prōrūpt
prōrŭo, is, ere, rui, rutum |19|prōrŭo|prōrŭ|prōrŭ|prōrŭt
prōsa, ae, f. |0|prōsa|prōs||
proscaenĭum, i, n. |4|prōscāenĭum|prōscāenĭ||
proscēnĭum, i, n. |4|prōscēnĭum|prōscēnĭ||
prōscrībo, is, ere, scripsi, scriptum |19|prōscrībo|prōscrīb|prōscrīps|prōscrīpt
prōscriptĭo, ionis, f. |5|prōscrīptĭō̆|prōscrīptĭōn||
prōsĕquor, eris, i, secutus sum |26|prōsĕquor|prōsĕqu||prōsĕcūt
Prō̆serpĭna, ae, f. |0|Prō̆sērpĭna|Prō̆sērpĭn||
prōserpo, is, ere |19|prōsērpo|prōsērp||
prŏseucha, ae, f. |0|prŏsēucha|prŏsēuch||
prōsĭlĭo, is, ire, ui |21|prōsĭlĭo|prōsĭl|prōsĭlu|
prŏsōpŏpoeĭa, ae, f. |0|prŏsōpŏpōeĭa|prŏsōpŏpōeĭ||
prospecto, as, are |17|prōspēcto|prōspēct|prōspēctāv|prōspēctāt
prospĕrē, inv. |30|prōspĕrē|||
prospĕrus, a, um |11|prōspĕrus|prōspĕr|prōspĕrĭōr|prōspĕrīssĭm
prōspĭcĭo, is, ere, spexi, spectum |20|prōspĭcĭo|prōspĭc|prōspēx|prōspēct
prōsterno, is, ere, straui, stratum |19|prōstērno|prōstērn|prōstrāv|prōstrāt
prōstĭtŭo, is, ere |19|prōstĭtŭo|prōstĭtŭ||
prōsto, as, are, stiti |17|prōsto|prōst|prōstāv|prōstāt
prōsŭm, prodes, prodesse, profui |22|prōsŭm|prō|prōfŭ|
prōtĕgo, is, ere, texi, tectum |19|prōtĕgo|prōtĕg|prōtēx|prōtēct
prōtendo, is, ere, tendi, tentum |19|prōtēndo|prōtēnd|prōtēnd|prōtēnt
prōtĕnŭs, adv. |30|prōtĕnŭs|||
prōtĕro, is, ere, trivi, tritum |19|prōtĕro|prōtĕr|prōtrīv|prōtrīt
prōterrĕo, es, ere, terrui, territum |18|prōtērrĕo|prōtērr|prōtērrŭ|prōtērrĭt
prŏtervē, adv. |30|prŏtērvē|||
prŏtervus, a, um |11|prŏtērvus|prŏtērv|prŏtērvĭōr|prŏtērvīssĭm
prōtĭnŭs, inv. |30|prōtĭnŭs|||
prōtrăho, is, ere, traxi, tractum |19|prōtrăho|prōtrăh|prō̆trāx|prō̆trāct
prōturbo, as, are |17|prōtūrbo|prōtūrb|prōtūrbāv|prōtūrbāt
prout, conj. |30|prŏut|||
prōvĕho, is, ere, uexi, uectum |19|prōvĕho|prōvĕh||prōvēct
prōvĕnĭo, is, ire, ueni, uentum |21|prōvĕnĭo|prōvĕn|prōvēn|prōvēnt
prōverbĭum, i, n. |4|prōvērbĭum|prōvērbĭ||
prōvĭdentĭa, ae, f. |0|prōvĭdēntĭa|prōvĭdēntĭ||
prōvĭdĕo, es, ere, uidi, visum |18|prōvĭdĕo|prōvĭd|prōvīd|prōvīs
prōvincĭālis, e |14|prōvīncĭālĭs|prōvīncĭāl|prōvīncĭālĭōr|prōvīncĭīllĭm
prōvincĭālis, is, m. |6|prōvīncĭālĭs|prōvīncĭāl||
prōvincĭātim, adv. |30|prōvīncĭātĭm|||
prōvincĭa, ae, f. |0|prōvīncĭa|prōvīncĭ||
prōvīsus, us, m. |9|prōvīsus|prōvīs||
prōvŏco, as, are |17|prōvŏco|prōvŏc|prōvŏcāv|prōvŏcāt
prōvolvo, is, ere, uolui, uolutum |19|prōvōlvo|prōvōlv|prōvōlv|prōvŏlūt
proxĭmē, adv. |30|prōxĭmē|||
proxĭmum, i, n. |4|prōxĭmum|prōxĭm||
proxĭmus, a, um |11|prōxĭmus|prōxĭm|prōxĭmĭōr|prōxĭmīssĭm
proxŭmo, as, are |17|prōxŭmo|prōxŭm|prōxŭmāv|prōxŭmāt
proxŭmus, cf. proximus|11|prōxŭmus|prōxŭm|prōxŭmĭōr|prōxŭmīssĭm
prō, prép. + Abl. |30|prō|||
prūdens, entis |14|prūdēns|prūdēnt|prūdēntĭōr|prūdēntīssĭm
prūdenter, adv. |30|prūdēntĕr|||
prūdentĭa, ae, f. |0|prūdēntĭa|prūdēntĭ||
prŭīna, ae, f. |0|prŭīna|prŭīn||
prūna, ae, f. |0|prūna|prūn||
prūrīgō, inis, f. |5|prūrīgō|prūrīgĭn||
psallo, is, ere, psalli, - |19|psāllo|psāll|psāll|
Psĕcăs, adis, f. |30|Psĕcăs|||
psittăcus, i, m. |1|psīttăcus|psīttăc||
Psȳcha, cf. Psyche|0|Psȳcha|Psȳch||
Psȳchē, es, f. |0|Psȳchē|Psȳch||
Ptŏlĕmaeus, i, m. |1|Ptŏlĕmāēus|Ptŏlĕmāe||
pūbesco, is, ere, pubui |19|pūbēsco|pūbēsc|pūbu|
pūbēs, eris, adj. |15|pūbēs|pūbĕr|pūbĕrĭōr|pūbĕrrĭm
pūblĭcānus, i, m. |1|pūblĭcānus|pūblĭcān||
publĭcē, adv. |30|pū̆blĭcē|||
Pūblĭcĭus, i, m. |1|Pūblĭcĭus|Pūblĭcĭ||
pūblĭco, as, are |17|pūblĭco|pūblĭc|pūblĭcāv|pūblĭcāt
publĭcum, i, n. |4|pū̆blĭcum|pū̆blĭc||
pūblĭcūs, a, um |11|pūblĭcūs|pūblĭc|pūblĭcĭōr|pūblĭcīssĭm
Publius, i, m. |1|Pū̆blĭus|Pū̆bli||
pŭdenda, orum, n. pl. |4|pŭdēnda|pŭdēnd||
pŭdendum, cf. pudenda|4|pŭdēndum|pŭdēnd||
pŭdenter, adv. |30|pŭdēntĕr|||
pŭdĕo, es, ere, ui, itum |18|pŭdĕo|pŭd|pŭdŭ|pŭdĭt
pŭdĭbundus, a, um |11|pŭdĭbūndus|pŭdĭbūnd|pŭdĭbūndĭōr|pŭdĭbūndīssĭm
pŭdīcē, adv. |30|pŭdīcē|||
pŭdīcĭtĭa, ae, f. |0|pŭdīcĭtĭa|pŭdīcĭtĭ||
pŭdīcus, a, um |11|pŭdīcus|pŭdīc|pŭdīcĭōr|pŭdīcīssĭm
pŭdor, oris, m. |5|pŭdŏr|pŭdōr||
pŭellāris, e |14|pŭēllārĭs|pŭēllār|pŭēllārĭōr|pŭēllārīssĭm
pŭella, ae, f. |0|pŭēlla|pŭēll||
pŭellus, i, m. |1|pŭēllus|pŭēll||
pŭĕrīlis, e |14|pŭĕrīlĭs|pŭĕrīl|pŭĕrīlĭōr|pŭĕrīllĭm
pŭĕrīlĭtās, atis, f. |5|pŭĕrīlĭtās|pŭĕrīlĭtāt||
pŭĕrīlĭter, adv. |30|pŭĕrīlĭtĕr|||
pŭĕrĭtĭa, ae, f. |0|pŭĕrĭtĭa|pŭĕrĭtĭ||
pŭerpĕra, ae, f. |0|pŭērpĕra|pŭērpĕr||
pŭĕr, eri, m. |2|pŭĕr|pŭĕr||
pŭgĭlātus, us, m. |9|pŭgĭlātus|pŭgĭlāt||
pŭgillāres, ium, m. |6|pŭgīllārēs|pŭgīllār||
pŭgil, ilis, m. |5|pŭgĭl|pŭgĭl||
pŭgĭo, ionis, f. |5|pŭgĭō̆|pŭgĭōn||
pugnācĭter, adv. |30|pūgnācĭtĕr|||
pugna, ae, f. |0|pūgna|pūgn||
pugno, as, are |17|pūgno|pūgn|pūgnāv|pūgnāt
pugnus, i, m. |1|pūgnus|pūgn||
pulcer, chra, chrum |13|pūlcer|pūlcr|pūlcrĭōr|pūlcērrĭm
pulcher, chra, chrum |13|pūlcher|pūlchr|pūlchrĭōr|pūlchērrĭm
pulchrē, inv. |30|pūlchrē|||
pulchrĭtūdō, dinis, f. |5|pūlchrĭtūdō|pūlchrĭtūdĭn||
pūlex, icis, f. |5|pūlēx|pūlĭc||
pullārĭus, i, m. |1|pūllārĭus|pūllārĭ||
pullāti, orum, m. |1|pūllāti|pūllāt||
pullātus, cf. pullati|1|pūllātus|pūllāt||
pullŭlo, as, are |17|pūllŭlo|pūllŭl|pūllŭlāv|pūllŭlāt
pullus, a, um |11|pūllus|pūll|pūllĭōr|pūllīssĭm
pullus, a, um |11|pūllus|pūll|pūllĭōr|pūllīssĭm
pulpāmentum, i, n. |4|pūlpāmēntum|pūlpāmēnt||
pulpa, ae, f. |0|pūlpa|pūlp||
pulpĭtum, i, n. |4|pūlpĭtum|pūlpĭt||
pulso, as, are |17|pūlso|pūls|pūlsāv|pūlsāt
puls, pultis, f. |6|pūls|pūlt||
pulvīnārĭum, i, n. |4|pūlvīnārĭum|pūlvīnārĭ||
pulvīnar, aris, n. |7|pūlvīnăr|pūlvīnār||
pulvis, eris, m. |5|pūlvĭs|pūlvĕr||
pūmex, icis, f. |5|pūmēx|pūmĭc||
punctŭlum, i, n. |4|pūnctŭlum|pūnctŭl||
pungo, ir, ere, pupugi, punctum |19|pūngo|pūng|pŭpŭg|pūnct
pūnĭcĕus, a, um |11|pūnĭcĕus|pūnĭcĕ|pūnĭcĕĭōr|pūnĭcĕīssĭm
Pūnĭcus, a, um |11|Pūnĭcus|Pūnĭc|Pūnĭcĭōr|Pūnĭcīssĭm
pūnĭo, is, ire, iui, itum |21|pūnĭo|pūn|pūnīv|pūnīt
pūpillus, i, m. |1|pūpīllus|pūpīll||
pūplĭcĭtŭs, adv. |30|pūplĭcĭtŭs|||
puppis, is, f. |6|pūppĭs|pūpp||
pūpŭlus, i, m. |1|pūpŭlus|pūpŭl||
pūrē, adv. |30|pūrē|||
purgo, as, are |17|pūrgo|pūrg|pūrgāv|pūrgāt
purpŭrātus, a, um |11|pūrpŭrātus|pūrpŭrāt|pūrpŭrātĭōr|pūrpŭrātīssĭm
purpŭra, ae, f. |0|pūrpŭra|pūrpŭr||
purpŭrĕus, a, um |11|pūrpŭrĕus|pūrpŭrĕ|pūrpŭrĕĭōr|pūrpŭrĕīssĭm
pūrus, a, um |11|pūrus|pūr|pūrĭōr|pūrīssĭm
pŭsillus, a, um |11|pŭsīllus|pŭsīll|pŭsīllĭōr|pŭsīllīssĭm
pustŭlātus, a, um |11|pūstŭlātus|pūstŭlāt|pūstŭlātĭōr|pūstŭlātīssĭm
pustŭla, ae, f. |0|pūstŭla|pūstŭl||
pŭtāmĕn, inis, n. |7|pŭtāmĕn|pŭtāmĭn||
pŭtĕal, alis, n. |8|pŭtĕăl|pŭtĕāl||
pūtĕo, es, ere |18|pūtĕo|pūt||
pŭtĕus, i, m. |1|pŭtĕus|pŭtĕ||
pūtĭdē, adv. |30|pūtĭdē|||
pūtĭdĭuscŭlus, a, um |11|pūtĭdĭūscŭlus|pūtĭdĭūscŭl|pūtĭdĭūscŭlĭōr|pūtĭdĭūscŭlīssĭm
pūtĭdŭlus, a, um |11|pūtĭdŭlus|pūtĭdŭl|pūtĭdŭlĭōr|pūtĭdŭlīssĭm
pūtĭdus, a, um |11|pūtĭdus|pūtĭd|pūtĭdĭōr|pūtĭdīssĭm
pŭtillus, a, um |11|pŭtīllus|pŭtīll|pŭtīllĭōr|pŭtīllīssĭm
pŭto, as, are |17|pŭto|pŭt|pŭtāv|pŭtāt
putrĕfăcĭo, is, ere, feci, factum |20|pū̆trĕfăcĭo|pū̆trĕfăc|pū̆trĕfēc|pū̆trĕfāct
putris, e |14|pū̆trĭs|pū̆tr|pū̆trĭōr|pū̆trīssĭm
pycta, ae, m. |0|pȳcta|pȳct||
Pўlădes, ae, m. |0|Pўlădes|Pўlăd||
pȳrămis, idis, f. |5|pȳrămĭs|pȳrămĭd||
Pȳrămus, i, m. |1|Pȳrămus|Pȳrăm||
Pȳrēnaeus, i, m. |1|Pȳrēnāēus|Pȳrēnāe||
Pyrgŏpŏlĭnīces, is, m. |6|Pȳrgŏpŏlĭnīcĕs|Pȳrgŏpŏlĭnīc||
Pyrrhus, i, m. |1|Pȳrrhus|Pȳrrh||
Pyrrus, cf. Pyrrhus|1|Pȳrrus|Pȳrr||
Pȳthĭcus, a, um |11|Pȳthĭcus|Pȳthĭc|Pȳthĭcĭōr|Pȳthĭcīssĭm
pyxis, idis, f |5|pȳxĭs|pȳxĭd||
P, P. |30|P|||
Quādi, orum, m. pl. |1|Quādi|Quād||
quādrāgēnus, a, um |11|quādrāgēnus|quādrāgēn|quādrāgēnĭōr|quādrāgēnīssĭm
quadrāgēsĭmus, a, um |11|quā̆drāgēsĭmus|quā̆drāgēsĭm|quā̆drāgēsĭmĭōr|quā̆drāgēsĭmīssĭm
quadrāgintā, inv. |30|quā̆drāgīntā|||
quadrans, antis, m. |5|quā̆drāns|quā̆drānt||
quadrātus, a, um |11|quā̆drātus|quā̆drāt|quā̆drātĭōr|quā̆drātīssĭm
Quadrātus, i, m. |1|Quā̆drātus|Quā̆drāt||
quadrĭdŭum, i, n. |4|quā̆drĭdŭum|quā̆drĭdŭ||
quadrĭennĭum, i, n. |4|quā̆drĭēnnĭum|quā̆drĭēnnĭ||
quadrĭfārĭam, inv. |30|quā̆drĭfārĭăm|||
quadrīga, ae, f. |0|quā̆drīga|quā̆drīg||
quadrĭjŭgus, a, um |11|quā̆drĭjŭgus|quā̆drĭjŭg|quā̆drĭjŭgĭōr|quā̆drĭjŭgīssĭm
quadrīmus, a, um |11|quā̆drīmus|quā̆drīm|quā̆drīmĭōr|quā̆drīmīssĭm
quadringentĭēs, adv. |30|quā̆drīngēntĭēs|||
quādringenti, orum |11|quādrīngēnti|quādrīngēnt|quādrīngenĭōr|quādrīngenīssĭm
quādringentus, cf. quadringenti|11|quādrīngēntus|quādrīngēnt|quādrīngēntĭōr|quādrīngēntīssĭm
